house_id,area_sqft,bedrooms,bathrooms,location_score,age_years,distance_city_km,lot_size_sqft,has_garage,has_pool,renovation_years_ago,house_price_inr
101151,-1.0445211724630519,3.0,3.0,2.5,1.0,0.6050159450001501,-0.9493518815040062,1.0,0.0,0.5,0.20707122267504996
101152,-2.430618132925932,1.0,1.0,6.4,1.0,0.47314364586461044,-1.8433039079986142,0.0,0.0,0.5,-2.2425698103098464
101153,-0.5012095868373908,3.0,3.0,7.0,1.0,0.10975359155255393,-0.24725859060592248,1.0,0.0,0.5,-0.165828487536318
101154,-1.703035365973047,3.0,2.0,5.61063829787234,1.0,0.10975359155255393,-1.2902913614693712,0.0,0.0,0.1111111111111111,-0.521957128044491
101155,1.3578216500009241,6.0,4.0,7.1,1.0,0.4049932245208614,0.7142411325793121,1.0,0.0,1.0,1.4530551046416922
101157,-0.5699917896829079,1.0,1.0,5.61063829787234,1.0,0.6299113739612862,-0.6607725062446159,0.0,0.0,0.3333333333333333,-0.916275611929403
101158,0.26758952658692153,6.0,5.0,5.4,1.0,0.9999999999999999,0.8622921041357506,1.0,0.0,0.125,1.29423602027385
101159,1.053764177164468,4.0,3.0,1.2,1.0,0.8326883808263664,0.48639307278143434,1.0,0.0,0.0625,-0.9981267134576782
101160,-0.10500242518772247,3.0,2.0,2.4,1.0,0.9803796696090367,0.26690492204702626,1.0,0.0,0.07692307692307693,-1.3404590991103593
101161,-2.430618132925932,1.0,1.0,1.9,1.0,0.5844465172233081,-1.8433039079986142,1.0,0.0,0.14285714285714285,-2.2425698103098464
101163,0.26758952658692153,2.0,2.0,6.3,1.0,0.6050159450001501,0.06006502077214925,1.0,0.0,0.047619047619047616,-1.3036664613658824
101164,0.26758952658692153,1.0,2.0,7.5,1.0,0.09271630543989906,-1.8433039079986142,0.0,0.0,0.14285714285714285,-1.202643955142651
101165,1.0822787401062104,5.0,4.0,2.5,1.0,0.9999999999999999,0.43995634558975383,1.0,0.0,1.0,0.21668839235223286
101167,1.3158356024970004,7.0,4.0,5.1,1.0,0.5943378760195245,0.2557859520604164,1.0,0.0,0.25,1.1625593002521402
101168,0.744920554599441,4.0,3.0,7.6,1.0,0.4876945323846259,0.6271120788650969,0.0,0.0,0.2,1.2267987354220455
101169,0.769254687412071,4.0,5.0,5.2,1.0,0.5267185109807438,0.10948769027785736,0.0,0.0,0.16666666666666666,0.20707122267504996
101170,0.9637032550538018,6.0,4.0,3.9,1.0,0.9630065022581952,0.8350999870825988,1.0,0.0,0.09090909090909091,0.45875482806064144
101171,0.8939276825302468,4.0,3.0,7.9,1.0,0.5811305833227126,0.7858940630796311,0.0,0.0,0.09090909090909091,1.2245811754888196
101172,0.5075572252726529,3.0,2.0,8.7,1.0,0.3485149447650284,0.1429825780242382,0.0,1.0,0.25,1.4530551046416922
101173,0.3452680143003902,4.0,2.0,5.3,1.0,0.7483493894256604,-0.4587800987224031,1.0,0.0,0.3333333333333333,-0.04597823598478116
101174,0.17982395540828994,4.0,3.0,1.6,1.0,0.7040953488264171,-0.201753657977835,1.0,0.0,0.3333333333333333,0.20707122267504996
101175,-0.6657236758274105,3.0,3.0,7.2,1.0,0.7308278291217961,-0.5218164745677359,0.0,0.0,0.043478260869565216,-0.02853131126688312
101176,-0.05382959032154219,4.0,2.0,4.3,1.0,0.7100839781034473,0.2047749596540297,1.0,0.0,0.3333333333333333,0.20707122267504996
101177,-2.430618132925932,3.0,1.0,1.9,1.0,0.9999999999999999,-1.5803416870281144,1.0,0.0,0.2,-2.2425698103098464
101178,0.1433115855821416,2.0,2.0,3.5,1.0,0.9174039396896946,0.19110716028789768,1.0,0.0,0.125,-0.43650079966705313
101179,-1.0418556231820133,3.0,3.0,8.0,1.0,0.5711251950950339,-0.5807152469085584,1.0,1.0,0.1111111111111111,0.20707122267504996
101180,-1.2475997313523022,2.0,2.0,5.0,1.0,0.45093023245804076,-0.5016030148664117,1.0,0.0,1.0,-0.6069797524383596
101181,0.41585840936765617,3.0,3.0,6.7,1.0,0.2749002674732627,0.03627915038168257,0.0,0.0,0.5,0.6658110668381905
101183,1.009739569833138,4.0,3.0,6.0,1.0,0.20418786180412796,0.49606567038662275,0.0,0.0,0.2,0.9701814695077507
101184,-2.34301315163494,4.0,3.0,5.3,1.0,0.4049932245208614,-1.7478942548266199,0.0,0.0,0.16666666666666666,-1.6031451543602053
101185,-1.0418556231820133,3.0,3.0,3.3,1.0,0.821737565455292,-0.32286035621864634,1.0,0.0,0.16666666666666666,-1.3033155503786749
101186,0.26758952658692153,5.0,2.0,4.4,1.0,0.7278846510027911,0.8622921041357506,1.0,0.0,0.16666666666666666,0.690048087099121
101187,-1.0312231310420485,3.0,3.0,6.2,1.0,0.6050159450001501,-0.24948993107811457,0.0,0.0,0.07692307692307693,-0.43367141592438696
101188,0.26758952658692153,2.0,2.0,5.2,1.0,0.7570237079110317,-0.5157218785793256,1.0,0.0,0.05263157894736842,-0.1846204081981353
101189,0.7338822271401794,3.0,1.0,5.0,1.0,0.821737565455292,0.4658465001680545,0.0,0.0,0.058823529411764705,0.19687658138184055
101190,-1.0048476521640788,1.0,2.0,3.4,1.0,0.8023640734344996,-0.2731389360798111,1.0,0.0,0.1,-1.210715209895113
101191,0.3452680143003902,4.0,3.0,1.6,1.0,0.9070794284777676,0.06006502077214925,1.0,0.0,1.0,-1.2266097288828532
101192,-1.7276739113032002,2.0,2.0,7.3,1.0,0.42439041904893626,-1.8433039079986142,1.0,0.0,0.3333333333333333,-0.7105764475104075
101193,-0.4509226928046205,3.0,3.0,5.7,1.0,0.4948957303671907,-0.38854865866873917,0.0,0.0,0.07142857142857142,-0.137408164930422
101194,0.5413326435549836,4.0,4.0,5.6,1.0,0.20910057847287777,0.11676600155764165,1.0,0.0,0.1,0.8800285287194275
101195,-2.4072675586330554,1.0,1.0,6.7,1.0,0.5576471353523661,-0.9033905191784495,0.0,0.0,0.08333333333333333,0.20707122267504996
101196,0.6435379514534965,4.0,3.0,4.2,1.0,0.8650410758245181,0.06006502077214925,0.0,0.0,0.07142857142857142,-0.06263271372764623
101197,0.22349373256123614,4.0,2.0,4.6,1.0,0.6737212890321252,-0.5666338342340659,1.0,0.0,0.043478260869565216,-0.06444161645896719
101198,0.7351114309092063,5.0,4.0,2.8,1.0,0.42439041904893626,0.8370791150421011,1.0,0.0,0.09090909090909091,-0.342689271837991
101199,0.45661366463206654,2.0,2.0,6.0,1.0,0.44718104170296413,-0.07510267862741209,1.0,0.0,0.14285714285714285,0.5000888497025217
101200,1.3035526753478148,4.0,4.0,1.0,1.0,0.9999999999999999,-0.07166461713579537,1.0,0.0,0.5,-1.131043712146046
101201,0.3642132976094559,3.0,1.0,5.61063829787234,1.0,0.5811305833227126,0.06006502077214925,0.0,0.0,0.14285714285714285,-0.26134022769953796
101202,-0.22966751022941712,3.0,3.0,3.3,1.0,0.9251006749275351,-1.1471937176338256,0.0,0.0,0.07692307692307693,-0.8770548602647603
101203,0.3613090089122456,4.0,3.0,4.2,1.0,0.655136758153774,0.49156063170076303,1.0,0.0,0.25,0.05564833524620311
101204,0.7277259467080395,5.0,3.0,2.4,1.0,0.8835820009572158,-0.6488430230357272,1.0,0.0,0.5,-0.6616393611642187
101205,0.291956244335395,3.0,3.0,4.5,1.0,0.5811305833227126,-0.8248525862321292,0.0,0.0,0.0625,0.19764842230796928
101206,0.2829470099994509,4.0,4.0,2.0,1.0,0.7308278291217961,0.1371071044676192,1.0,0.0,0.16666666666666666,-1.0071491320022548
101207,-0.5897073692689072,1.0,1.0,4.8,1.0,0.9225394934157173,-0.9365888150256186,1.0,0.0,0.3333333333333333,-0.6501643618822992
101208,-0.535347347144952,4.0,3.0,5.7,1.0,0.7483493894256604,-0.31581459297844217,0.0,0.0,0.3333333333333333,-0.6504865793864137
101209,-1.8922495762473983,1.0,3.0,5.61063829787234,1.0,0.8381319539055895,-0.5464621449521556,0.0,0.0,0.058823529411764705,-2.0093740608236326
101210,1.3578216500009241,7.0,5.0,6.3,1.0,0.7130678473592137,0.7261477358525441,1.0,0.0,1.0,1.4530551046416922
101211,0.26758952658692153,1.0,3.0,4.7,1.0,0.7798836391896621,-0.39659382206960586,1.0,0.0,0.09090909090909091,-1.4004036922928769
101212,-0.5765451976510237,2.0,2.0,5.61063829787234,1.0,0.5976164459428356,-0.31815921142497317,1.0,0.0,0.1111111111111111,-0.1332359169055825
101213,-0.6140320121095172,2.0,1.0,6.0,1.0,0.6050159450001501,0.06006502077214925,1.0,0.0,0.043478260869565216,-0.4526206023902198
101214,0.9934089317642083,6.0,3.0,2.8,1.0,0.9999999999999999,0.06006502077214925,1.0,0.0,0.25,-0.09422769077480468
101215,-0.07134650882417899,3.0,2.0,6.4,1.0,0.7685023143445356,0.10303290909747802,1.0,0.0,0.16666666666666666,0.07239553327864665
101216,1.2303139960721925,6.0,4.0,4.1,1.0,0.8107001783319968,0.8095958497612309,1.0,0.0,0.14285714285714285,0.6965873256867522
101217,-0.5504411040649806,2.0,3.0,5.7,1.0,0.5405704833808015,-0.6260112415039665,1.0,0.0,0.16666666666666666,0.05666407669085856
101218,0.5048329945516243,2.0,1.0,5.2,1.0,0.38919439456325644,0.8368318903990638,1.0,1.0,0.16666666666666666,0.4061268987955051
101219,-0.7893561295721001,2.0,3.0,5.5,1.0,0.66136265498873,-0.843450493764508,0.0,0.0,1.0,-0.1554244518458721
101220,1.3578216500009241,6.0,4.0,4.2,1.0,0.9999999999999999,-0.04398653875073591,1.0,0.0,0.2,0.20707122267504996
101221,-1.4128045749999931,2.0,2.0,5.6,1.0,0.35266321263483513,-0.621634346793018,1.0,0.0,0.05263157894736842,-1.105165908358681
101222,0.26758952658692153,3.0,2.0,8.1,1.0,0.5610316485566508,-0.6562871952955229,1.0,0.0,0.0625,0.9972233993311751
101223,0.7993002538716099,5.0,4.0,7.1,1.0,0.3401619679784721,0.3914803546444315,1.0,0.0,0.14285714285714285,0.887159030846581
101224,0.6216590335319067,4.0,4.0,6.6,1.0,0.4205412316107331,0.7438050817657798,0.0,0.0,0.043478260869565216,0.9208792657781402
101225,0.05187653431759269,3.0,2.0,3.5,1.0,0.5811305833227126,0.1223054071149322,1.0,0.0,0.09090909090909091,-1.2163139918848829
101226,0.11107687659571813,4.0,3.0,2.8,1.0,0.7278846510027911,-0.16976940484269448,1.0,0.0,0.1,-0.6795993769807974
101227,0.28595408916383236,4.0,4.0,3.3,1.0,0.9174039396896946,0.06006502077214925,1.0,0.0,0.14285714285714285,-0.38266183494498296
101228,0.09151415499537197,3.0,4.0,3.6,1.0,0.9122506464140877,0.41525743411133786,1.0,0.0,0.07692307692307693,-0.6686896873795128
101229,1.0420394912608328,4.0,2.0,7.5,1.0,0.4583877869919827,-0.17663653568488266,0.0,0.0,1.0,1.3876020441573003
101231,-0.3915752978683467,2.0,3.0,8.4,1.0,0.0,0.40943882537917275,1.0,0.0,0.5,0.4954975803852965
101232,-1.8104153080837146,1.0,1.0,1.6,1.0,0.9580065654139746,-0.9475216785984919,0.0,0.0,0.16666666666666666,-2.2425698103098464
101233,0.15448642483702174,4.0,3.0,6.2,1.0,0.4694742347599684,0.06006502077214925,0.0,0.0,0.058823529411764705,0.28493113326242214
101235,-0.7395900678020864,3.0,2.0,7.5,1.0,0.32748747113028376,-0.8056635471475198,0.0,1.0,0.5,0.2797570904529109
101236,1.3578216500009241,6.0,3.0,8.4,1.0,0.20910057847287777,0.44263522989211884,1.0,0.0,0.058823529411764705,1.4530551046416922
101237,1.3578216500009241,6.0,4.0,4.7,1.0,0.721978250238276,0.8199082695327813,1.0,0.0,0.14285714285714285,1.0477735000527328
101238,-0.3875377492233737,4.0,4.0,1.0,1.0,0.9999999999999999,-0.0653025058982741,0.0,0.0,1.0,-2.2425698103098464
101239,0.7485877912121852,5.0,3.0,3.3,1.0,0.9999999999999999,0.8622921041357506,1.0,0.0,0.25,0.3410566961327485
101240,1.3578216500009241,6.0,4.0,5.2,1.0,0.5811305833227126,-0.5722495609228752,1.0,0.0,0.0625,1.0355152450441616
101241,-0.168323467098379,3.0,1.0,3.6,1.0,0.8783087395351655,-1.8433039079986142,1.0,0.0,0.07142857142857142,0.20707122267504996
101242,0.03179590834930971,3.0,3.0,1.8,1.0,0.9999999999999999,0.49252729562278363,0.0,0.0,0.3333333333333333,-1.7155340212539572
101243,-0.4241310453457736,2.0,2.0,8.6,1.0,0.4089032729229608,-0.34481243598823463,0.0,0.0,1.0,0.5167971131302435
101244,-1.087580033389137,2.0,2.0,7.0,1.0,0.6950594380429164,-0.7141742046183266,1.0,0.0,0.25,-0.15382311324023853
101245,-0.516083416091873,3.0,2.0,5.4,1.0,0.5020487581794429,-0.20986712201107605,1.0,0.0,0.058823529411764705,-0.5649630325833772
101246,-1.4885885140969772,2.0,2.0,4.5,1.0,0.5744700057190567,-1.0976930268268077,1.0,0.0,0.043478260869565216,-1.6889196132085964
101247,0.2769207975869498,3.0,3.0,6.1,1.0,0.5232282057928189,0.728838604023041,1.0,0.0,0.1,0.30430756936004155
101248,-0.6885585111477243,4.0,3.0,6.3,1.0,0.5267185109807438,-0.31464376665059146,0.0,0.0,0.5,-0.3565327321762125
101249,0.4649539950085465,4.0,3.0,7.9,1.0,0.591050083622647,-0.05848398005668678,0.0,1.0,0.125,1.207013931747369
101250,-2.298100903177566,1.0,1.0,5.1,1.0,0.5091545697386183,-1.6744482820052564,0.0,0.0,0.043478260869565216,-1.8935811810946341
101251,0.5506988775621116,4.0,4.0,4.5,1.0,0.6950594380429164,0.14381984399868475,1.0,0.0,0.043478260869565216,0.21002733854396147
101252,0.949255605299574,5.0,4.0,8.6,1.0,0.5197267671701867,0.054285079995276,1.0,0.0,0.06666666666666667,1.4197689439660635
101253,-2.430618132925932,2.0,2.0,6.7,1.0,0.5405704833808015,-1.3833099655031134,1.0,0.0,0.14285714285714285,-1.951106626617045
101254,0.5877751837118665,3.0,3.0,6.3,1.0,0.5336661415217862,0.28586092061375107,0.0,0.0,0.14285714285714285,0.7515625877802493
101255,1.2175344088679503,4.0,4.0,6.3,1.0,0.5844465172233081,-0.031069286936257764,1.0,0.0,0.043478260869565216,1.1284459560814535
101256,0.26758952658692153,3.0,3.0,6.4,1.0,0.2566321047115755,-0.7998740022447586,1.0,0.0,0.043478260869565216,-0.8069428313580109
101258,0.625535701653897,4.0,2.0,5.2,1.0,0.2971972414334768,0.6575652733299764,0.0,0.0,0.0625,0.3070832732276048
101259,-0.594111269094343,2.0,3.0,5.61063829787234,1.0,0.6829105514544828,-0.8822577261921601,1.0,0.0,0.043478260869565216,-0.6731620944191042
101260,0.1876841758412312,3.0,2.0,2.3,1.0,0.9999999999999999,-0.6318682099468622,1.0,0.0,0.043478260869565216,-1.3477714354768755
101261,0.7400214290415533,4.0,3.0,8.3,1.0,0.4876945323846259,0.8383145264561309,0.0,0.0,0.07692307692307693,1.4094676010534521
101262,0.3172885774085184,4.0,3.0,5.61063829787234,1.0,0.9999999999999999,-0.9714966869223117,1.0,0.0,0.1111111111111111,0.20707122267504996
101263,0.7240239430032179,5.0,3.0,7.8,1.0,0.6737212890321252,0.4678171706958153,1.0,0.0,0.0625,1.0719506245234893
101264,-0.9248941890747332,2.0,2.0,5.8,1.0,0.6170984416225896,-0.9687100018752512,0.0,0.0,0.125,-0.2411324702099663
101265,0.40590892528094286,2.0,3.0,7.2,1.0,0.42439041904893626,0.6113205238921763,1.0,0.0,0.14285714285714285,0.9606529700002547
101266,-1.918867207994275,2.0,3.0,1.6,1.0,0.9999999999999999,-1.8433039079986142,1.0,0.0,0.14285714285714285,-2.2425698103098464
101267,0.1304725759345252,4.0,3.0,7.6,1.0,0.20910057847287777,-0.46072803414446584,1.0,0.0,0.1111111111111111,0.48134974402967173
101268,-0.8996666610336744,3.0,2.0,4.8,1.0,0.4434180416335861,-0.38793171690836936,0.0,0.0,1.0,-0.6911117540454556
101269,-0.6386119608944048,2.0,1.0,6.1,1.0,0.4876945323846259,-0.16818953928183067,0.0,0.0,0.125,-0.5769443462194741
101270,1.2224585547141458,6.0,4.0,3.2,1.0,0.7454452818717411,0.8622921041357506,1.0,0.0,0.25,0.24076649225993113
101271,1.127962367808223,6.0,4.0,4.0,1.0,0.6050159450001501,0.7453984252993742,1.0,0.0,0.1,0.3488706079305978
101272,0.7801182410610797,5.0,4.0,6.1,1.0,0.6050159450001501,0.49252729562278363,1.0,0.0,0.14285714285714285,0.9321157862014456
101273,-1.2273634783189555,2.0,1.0,7.6,1.0,0.4768002491343758,-0.41596760806791766,1.0,1.0,0.058823529411764705,-0.34182862492627514
101274,-0.0960975605186295,3.0,3.0,3.9,1.0,0.66136265498873,-1.0101278876799222,0.0,0.0,0.1,-0.5562803673119028
101275,1.2086426691254857,5.0,4.0,4.0,1.0,0.9529902620330638,0.15299558565086058,0.0,0.0,0.06666666666666667,0.45760565567016526
101276,0.38012013920732207,4.0,5.0,9.1,1.0,0.0,0.06006502077214925,1.0,0.0,0.3333333333333333,1.3759277154039464
101277,1.3578216500009241,7.0,4.0,4.3,1.0,0.7040953488264171,-1.5511500350873355,1.0,0.0,0.5,0.20707122267504996
101278,0.6047816069462801,4.0,4.0,5.7,1.0,0.530197788265471,0.5718962189611015,0.0,0.0,0.3333333333333333,0.405981598201843
101279,0.42717546296429737,4.0,3.0,5.8,1.0,0.6050159450001501,0.6592679432094378,1.0,1.0,0.05,0.44044392815600814
101280,-0.08722716495285966,4.0,3.0,8.4,1.0,0.5126900589866711,0.06275482646295022,1.0,0.0,0.14285714285714285,0.45911090002808813
101281,0.3729037135747269,5.0,3.0,5.61063829787234,1.0,0.32322287288102025,0.06006502077214925,1.0,0.0,0.14285714285714285,1.2238391901231516
101282,0.08659705531430863,4.0,2.0,9.0,1.0,0.6050159450001501,-0.029165987426277754,1.0,1.0,0.06666666666666667,0.9136834177271351
101283,0.8558652619851523,5.0,4.0,6.9,1.0,0.613873622590973,0.41594029768765284,1.0,0.0,0.5,0.20707122267504996
101284,1.0366892116313664,5.0,3.0,5.6,1.0,0.7627753273992594,0.8622921041357506,1.0,0.0,1.0,0.8301142298914848
101285,-0.7139358714075834,1.0,1.0,7.6,1.0,0.4546657648228015,0.0430594214359977,1.0,0.0,0.2,0.05788586584920051
101286,-1.720609030386215,4.0,2.0,7.2,1.0,0.5232282057928189,-1.4616326918888503,1.0,0.0,0.25,-1.048892276336452
101287,-2.430618132925932,1.0,1.0,4.9,1.0,0.7883572587363256,-1.567761655594079,1.0,0.0,0.2,-2.2425698103098464
101288,0.6991844935276396,5.0,3.0,8.3,1.0,0.0,0.7543905204023267,1.0,0.0,0.1,1.4530551046416922
101289,-1.2475997313523022,2.0,2.0,6.4,1.0,0.45093023245804076,-0.577181709512338,1.0,0.0,0.14285714285714285,-0.518768609879492
101290,-2.430618132925932,1.0,1.0,2.2,1.0,0.9605085696450387,-1.8433039079986142,1.0,0.0,0.1,0.20707122267504996
101291,0.6008685654065228,4.0,3.0,4.2,1.0,0.6859587512177153,0.06006502077214925,1.0,0.0,0.08333333333333333,0.40734177962993606
101293,0.23735327226404782,3.0,4.0,7.9,1.0,0.4434180416335861,-0.9724267739094735,1.0,0.0,0.043478260869565216,0.5871134099599772
101294,0.952598138608463,7.0,5.0,6.8,1.0,0.5677705899406932,0.7546540504593034,1.0,0.0,1.0,1.1636153292189662
101295,0.3232079547114906,4.0,3.0,8.6,1.0,0.38520404864332636,-0.540947947447483,1.0,1.0,0.0625,1.1084625007431468
101296,0.1433115855821416,3.0,2.0,4.0,1.0,0.6073975873025871,-0.8744121320730828,0.0,0.0,0.3333333333333333,-0.050359069795186964
101297,1.009739569833138,5.0,4.0,5.9,1.0,0.24734575614729892,-1.0149101090633448,1.0,0.0,1.0,0.9014024364948332
101298,-0.06607734050928771,3.0,3.0,7.8,1.0,0.5474323357716467,-0.3953530820429272,1.0,0.0,0.5,0.6694128504506418
101299,0.49527194839331873,2.0,3.0,5.61063829787234,1.0,0.3690739241516142,0.3342847239013056,0.0,0.0,0.09090909090909091,0.3922748037211407
101300,0.5426730871776251,5.0,3.0,4.6,1.0,0.5440066717701019,0.3935649518609824,1.0,0.0,0.14285714285714285,0.24042094407047826
101301,-0.5418041562072358,3.0,2.0,3.0,1.0,0.6829105514544828,-0.09142816198006778,0.0,0.0,1.0,-0.950678968546266
101302,1.0611926935407592,6.0,5.0,2.4,1.0,0.6050159450001501,0.331741234446117,0.0,0.0,0.043478260869565216,-0.5450888700016352
101303,0.06185084827519326,4.0,3.0,5.61063829787234,1.0,0.6859587512177153,-0.033929229210670694,0.0,0.0,0.047619047619047616,0.319262391573356
101304,-0.6679971910610926,1.0,1.0,7.1,1.0,0.5267185109807438,-0.1666114866451921,0.0,0.0,1.0,0.07654439042809305
101305,0.7227885648142606,4.0,3.0,5.4,1.0,0.75124713527527,0.5031140126571552,1.0,0.0,1.0,0.5129579930950335
101306,-0.8896503451018638,3.0,2.0,9.5,1.0,0.1153391829834709,-0.9566959229447458,0.0,0.0,0.2,0.45152397547276746
101307,0.2708784447142146,3.0,3.0,2.2,1.0,0.9999999999999999,0.1715715753471011,1.0,0.0,0.1,0.20707122267504996
101308,0.23428071050990745,2.0,2.0,5.8,1.0,0.3189379182071621,-1.4143988333507695,1.0,0.0,0.5,0.15416323691788555
101309,1.124877831115942,5.0,3.0,3.3,1.0,0.6203145566415885,0.5526531913901921,1.0,0.0,0.1,0.41731933633987217
101310,0.6727999357326395,4.0,2.0,2.4,1.0,0.6950594380429164,-0.024419337338751713,1.0,0.0,0.125,-0.18641625331297043
101311,0.2188549402128,4.0,2.0,9.5,1.0,0.2566321047115755,0.5664269817417659,1.0,1.0,0.3333333333333333,1.1967070679710186
101312,0.9380768929254047,5.0,4.0,8.5,1.0,0.4049932245208614,-0.07559453703962407,1.0,0.0,0.043478260869565216,1.4337553928001843
101313,1.3196009526075654,6.0,3.0,5.7,1.0,0.5020487581794429,0.7185834623675583,1.0,0.0,0.5,0.9710232452753493
101314,0.7400214290415533,5.0,3.0,7.6,1.0,0.6050159450001501,0.11804634558546788,1.0,0.0,0.1,1.2184760190838515
101315,0.2541780738186036,5.0,4.0,3.6,1.0,0.9877661704506303,0.06006502077214925,1.0,0.0,0.2,-0.2038227104427841
101316,-1.6786420528784356,4.0,1.0,3.3,1.0,0.6920331418583382,-0.9420449184439537,0.0,0.0,0.16666666666666666,-1.9640942081783415
101317,-1.1760970939181166,3.0,3.0,1.4,1.0,0.9999999999999999,-1.0341978589219174,1.0,0.0,0.3333333333333333,-2.2425698103098464
101318,-0.0819213673667042,4.0,2.0,7.1,1.0,0.28388856299979015,0.49123825263224863,0.0,0.0,0.1111111111111111,0.5914917230397918
101319,-0.4613099253894602,2.0,2.0,8.1,1.0,0.577805107107107,-1.8433039079986142,0.0,0.0,0.043478260869565216,0.3602399152130963
101320,0.04854203082924965,2.0,1.0,4.3,1.0,0.8354127945804058,0.17116154980489212,0.0,0.0,0.0625,-0.3606301669362125
101321,0.2994365366827362,3.0,2.0,2.2,1.0,0.6644638710585636,0.020783955664875137,0.0,0.0,0.08333333333333333,-0.7685378955570585
101322,0.26758952658692153,4.0,3.0,7.5,1.0,0.3401619679784721,0.2862373092369841,1.0,0.0,0.06666666666666667,0.8758195223492519
101323,0.17193636516575864,4.0,3.0,7.2,1.0,0.0,0.11420166416341969,1.0,0.0,0.05263157894736842,0.7376250208491839
101324,0.6816297141187525,4.0,3.0,7.0,1.0,0.6457383521020194,0.6694374691851034,0.0,0.0,1.0,0.9918338533388498
101325,0.30689208474786644,3.0,2.0,3.9,1.0,0.9999999999999999,0.17852294779035977,1.0,0.0,0.1111111111111111,0.20707122267504996
101326,-2.430618132925932,1.0,1.0,5.3,1.0,0.1041220258493718,-1.6317374214562477,0.0,0.0,0.045454545454545456,-2.2425698103098464
101327,-0.9580961476811836,3.0,2.0,9.1,1.0,0.0,-0.6667750399120992,1.0,0.0,0.07692307692307693,0.20707122267504996
101328,0.09478632369784316,3.0,1.0,4.4,1.0,0.7483493894256604,-0.6370129838439974,0.0,0.0,0.5,-0.3676033937540342
101329,-1.456723612449393,2.0,1.0,8.8,1.0,0.2332160652185138,-1.0283846309618052,0.0,0.0,0.0625,-0.2830986509036959
101330,0.7728818107002039,4.0,3.0,5.9,1.0,0.4913012135208633,0.7727091878908828,1.0,0.0,1.0,0.653453004689004
101331,1.3578216500009241,7.0,4.0,6.5,1.0,0.051160934621925724,0.5296836942255568,1.0,0.0,0.05,1.40175597501134
101332,1.2116106348553894,5.0,4.0,6.8,1.0,0.5508475714996856,0.02490286642389023,0.0,0.0,0.1111111111111111,1.2568039487566505
101333,0.019999980155734867,4.0,3.0,9.0,1.0,0.43584999578200423,0.15008280666931018,0.0,0.0,0.05263157894736842,0.5475886200879828
101334,1.3578216500009241,6.0,3.0,6.2,1.0,0.9999999999999999,0.8425060764216077,1.0,0.0,1.0,1.1417260853503821
101335,0.38731345473568923,4.0,4.0,3.0,1.0,0.9999999999999999,-0.28740994979332013,1.0,0.0,0.08333333333333333,-0.5257943271636576
101336,-0.11932254416396257,5.0,3.0,1.2,1.0,0.6050159450001501,-0.3012497702772889,0.0,0.0,0.09090909090909091,-1.813730041400835
101337,-0.4675645954481602,4.0,2.0,7.6,1.0,0.38919439456325644,-0.48431676778945204,1.0,1.0,0.058823529411764705,0.09678624494507215
101338,-0.0801554960588572,3.0,2.0,3.9,1.0,0.8623728416834057,-0.16346080428166992,1.0,0.0,0.1111111111111111,-0.5495641983040404
101339,-0.17935596834379505,2.0,2.0,7.5,1.0,0.22845091406783868,0.04351023673596511,1.0,1.0,0.2,0.628309884989154
101340,0.4073329845806151,4.0,4.0,2.9,1.0,0.6050159450001501,-0.07117417081054916,0.0,0.0,0.2,-0.7673163021919079
101341,0.3973455389938153,5.0,3.0,3.4,1.0,0.9174039396896946,0.39979914067062877,1.0,0.0,0.5,-0.3125673464535509
101342,0.2465459680500661,5.0,3.0,6.9,1.0,0.6050159450001501,-0.2372618996714782,0.0,1.0,0.1111111111111111,0.35238599575613816
101343,0.6409751136261046,5.0,3.0,7.8,1.0,0.5474323357716467,0.8510929753963992,1.0,0.0,0.3333333333333333,1.0981593860681313
101344,1.19374162778212,5.0,4.0,4.6,1.0,0.75124713527527,0.8622921041357506,1.0,0.0,0.1111111111111111,0.4866381909997464
101345,1.0313257983787767,5.0,4.0,8.0,1.0,0.1688903203475155,0.057411676185183134,0.0,0.0,0.09090909090909091,1.3132315527799716
101346,-2.101277272802278,1.0,2.0,3.1,1.0,0.5976164459428356,-1.8433039079986142,0.0,0.0,0.14285714285714285,-2.2425698103098464
101347,-2.430618132925932,3.0,2.0,5.61063829787234,1.0,0.935301953642829,-1.640475881203422,1.0,0.0,0.3333333333333333,-2.2425698103098464
101348,1.020559324002832,5.0,3.0,6.7,1.0,0.4049932245208614,0.5983106797340229,1.0,0.0,0.14285714285714285,1.2727358044375396
101349,-1.8031088387563712,1.0,1.0,5.1,1.0,0.5976164459428356,-0.9402239294509044,1.0,0.0,1.0,-1.2419356578660286
101350,0.008142719078961287,4.0,4.0,4.9,1.0,0.8650410758245181,-0.45101531991205024,0.0,0.0,0.14285714285714285,-0.08720037747767043
101351,-1.3788469848608416,1.0,1.0,6.1,1.0,0.8079270620689553,-1.0044099211879358,1.0,0.0,0.2,-0.8459840930508266
101352,0.26758952658692153,1.0,3.0,4.3,1.0,0.4876945323846259,-1.8433039079986142,0.0,0.0,0.09090909090909091,-2.2425698103098464
101353,0.7264926332184337,4.0,2.0,3.7,1.0,0.7425347705292161,0.44263522989211884,1.0,0.0,0.09090909090909091,0.14981775995884627
101354,0.8939276825302468,5.0,4.0,7.9,1.0,0.24266300713554712,-0.288558006079196,0.0,1.0,0.5,1.3363417877534505
